date,Bjorn Borg,John McEnroe,Novak Djokovic,Ivan Lendl,Jimmy Connors,Rafael Nadal,Roger Federer,Andy Murray,Jannik Sinner,Boris Becker,Guillermo Vilas,Carlos Alcaraz,Rod Laver,Stefan Edberg,Pete Sampras,Arthur Ashe,Mats Wilander,Andre Agassi,Ilie Nastase,Stan Smith,Vitas Gerulaitis,Gene Mayer,Ken Rosewall,John Newcombe,Brian Gottfried,Daniil Medvedev,Jose Luis Clerc,Tom Okker,David Ferrer,Jim Courier,Juan Martin del Potro,Alexander Zverev,Eddie Dibbs,Manuel Orantes,Miloslav Mecir,Kei Nishikori,Lleyton Hewitt,Joakim Nystrom,Gustavo Kuerten,Raul Ramirez
1975-08-27,2052.2411072169384,1500.0,1500.0,1500.0,2113.8491063007395,1500.0,1500.0,1500.0,1500.0,1500.0,2039.3167587435023,1500.0,2035.6813841184883,1500.0,1500.0,2044.3633620845449,1500.0,1500.0,2041.4937871153124,1860.330155217159,1878.7297725002404,1519.1199489157395,2057.599855932471,2050.1025047290987,1847.6411120153266,1500.0,1500.0,1992.2073909689552,1500.0,1500.0,1500.0,1500.0,1864.6336061917955,2026.0759656226862,1500.0,1500.0,1500.0,1500.0,1500.0,1946.4243745030346
1975-09-15,2052.2411072169384,1500.0,1500.0,1500.0,2113.8491063007395,1500.0,1500.0,1500.0,1500.0,1500.0,2039.3167587435023,1500.0,2035.6813841184883,1500.0,1500.0,2056.4260162048677,1500.0,1500.0,2041.4937871153124,1860.330155217159,1878.7297725002404,1519.1199489157395,2057.599855932471,2050.1025047290987,1839.0800932236812,1500.0,1500.0,1992.2073909689552,1500.0,1500.0,1500.0,1500.0,1864.6336061917955,2026.0759656226862,1500.0,1500.0,1500.0,1500.0,1500.0,1954.4745081471413
1975-09-19,2053.1005141266132,1500.0,1500.0,1500.0,2113.8491063007395,1500.0,1500.0,1500.0,1500.0,1500.0,2039.3167587435023,1500.0,2035.6813841184883,1500.0,1500.0,2056.4260162048677,1500.0,1500.0,2041.4937871153124,1860.330155217159,1878.7297725002404,1519.1199489157395,2057.599855932471,2050.1025047290987,1839.0800932236812,1500.0,1500.0,1992.2073909689552,1500.0,1500.0,1500.0,1500.0,1864.6336061917955,2026.0759656226862,1500.0,1500.0,1500.0,1500.0,1500.0,1954.4745081471413
1975-09-21,2053.1005141266132,1500.0,1500.0,1500.0,2121.7558325347272,1500.0,1500.0,1500.0,1500.0,1500.0,2039.3167587435023,1500.0,2035.6813841184883,1500.0,1500.0,2056.4260162048677,1500.0,1500.0,2042.0636362002106,1860.330155217159,1867.2328779537083,1513.4492519827825,2057.599855932471,2050.1025047290987,1839.0800932236812,1500.0,1500.0,1992.2073909689552,1500.0,1500.0,1500.0,1500.0,1864.6336061917955,2026.0759656226862,1500.0,1500.0,1500.0,1500.0,1500.0,1954.4745081471413
1975-09-26,2053.1005141266132,1500.0,1500.0,1500.0,2121.7558325347272,1500.0,1500.0,1500.0,1500.0,1500.0,2050.2021778930052,1500.0,2035.6813841184883,1500.0,1500.0,2057.7399416001545,1500.0,1500.0,2042.0636362002106,1860.330155217159,1867.2328779537083,1513.4492519827825,2057.599855932471,2050.1025047290987,1835.8399494292266,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1864.6336061917955,2026.0759656226862,1500.0,1500.0,1500.0,1500.0,1500.0,1957.1908176704753
1975-09-29,2053.1005141266132,1500.0,1500.0,1500.0,2121.7558325347272,1500.0,1500.0,1500.0,1500.0,1500.0,2050.2021778930052,1500.0,2035.6813841184883,1500.0,1500.0,2083.217252902277,1500.0,1500.0,2042.0636362002106,1860.330155217159,1867.2328779537083,1513.4492519827825,2057.599855932471,2050.1025047290987,1835.8399494292266,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1864.6336061917955,2026.0759656226862,1500.0,1500.0,1500.0,1500.0,1500.0,1935.9001933448678
1975-10-05,2053.1005141266132,1500.0,1500.0,1500.0,2122.220689789843,1500.0,1500.0,1500.0,1500.0,1500.0,2050.2021778930052,1500.0,2035.6813841184883,1500.0,1500.0,2083.217252902277,1500.0,1500.0,2042.0636362002106,1860.330155217159,1867.2328779537083,1513.4492519827825,2057.599855932471,2050.1025047290987,1823.6301831429787,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1860.278797366381,2026.4199367140013,1500.0,1500.0,1500.0,1500.0,1500.0,1935.9001933448678
1975-10-06,2053.1005141266132,1500.0,1500.0,1500.0,2122.220689789843,1500.0,1500.0,1500.0,1500.0,1500.0,2050.2021778930052,1500.0,2035.6813841184883,1500.0,1500.0,2083.217252902277,1500.0,1500.0,2042.0636362002106,1860.330155217159,1867.2328779537083,1513.4492519827825,2058.5369715142256,2050.1025047290987,1829.1616234032554,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1860.278797366381,2026.4199367140013,1500.0,1500.0,1500.0,1500.0,1500.0,1921.678251685904
1975-10-12,2053.502562997278,1500.0,1500.0,1500.0,2122.220689789843,1500.0,1500.0,1500.0,1500.0,1500.0,2050.6009019950793,1500.0,2035.6813841184883,1500.0,1500.0,2083.217252902277,1500.0,1500.0,2035.15888653389,1860.330155217159,1867.2328779537083,1513.4492519827825,2058.5369715142256,2050.1025047290987,1829.1616234032554,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1847.948558920148,2008.090135416987,1500.0,1500.0,1500.0,1500.0,1500.0,1921.678251685904
1975-10-13,2068.6050291298043,1500.0,1500.0,1500.0,2122.220689789843,1500.0,1500.0,1500.0,1500.0,1500.0,2041.45193727244,1500.0,2035.6813841184883,1500.0,1500.0,2083.217252902277,1500.0,1500.0,2022.0789159202259,1860.330155217159,1867.2328779537083,1513.4492519827825,2058.5369715142256,2050.1025047290987,1829.1616234032554,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1850.2209328129213,2009.2093084361202,1500.0,1500.0,1500.0,1500.0,1500.0,1921.678251685904
1975-10-17,2068.6050291298043,1500.0,1500.0,1500.0,2126.8331813018954,1500.0,1500.0,1500.0,1500.0,1500.0,2041.45193727244,1500.0,2035.6813841184883,1500.0,1500.0,2083.217252902277,1500.0,1500.0,2022.0789159202259,1860.330155217159,1867.2328779537083,1513.4492519827825,2058.5369715142256,2050.1025047290987,1829.1616234032554,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1850.2209328129213,2009.2093084361202,1500.0,1500.0,1500.0,1500.0,1500.0,1921.678251685904
1975-10-19,2068.6050291298043,1500.0,1500.0,1500.0,2126.8331813018954,1500.0,1500.0,1500.0,1500.0,1500.0,2041.45193727244,1500.0,2035.6813841184883,1500.0,1500.0,2083.217252902277,1500.0,1500.0,2022.0789159202259,1861.8506672975109,1867.2328779537083,1513.4492519827825,2045.5488674647524,2022.6556639746607,1855.5777705621117,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1850.2209328129213,2009.2093084361202,1500.0,1500.0,1500.0,1500.0,1500.0,1923.4619213326616
1975-10-20,2058.858121380408,1500.0,1500.0,1500.0,2126.8331813018954,1500.0,1500.0,1500.0,1500.0,1500.0,2041.45193727244,1500.0,2045.4970690531434,1500.0,1500.0,2061.6455219196628,1500.0,1500.0,2030.1503243431805,1861.8506672975109,1867.2328779537083,1513.4492519827825,2045.5488674647524,2022.6556639746607,1855.5777705621117,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1850.2209328129213,2009.2093084361202,1500.0,1500.0,1500.0,1500.0,1500.0,1923.4619213326616
1975-10-26,2058.858121380408,1500.0,1500.0,1500.0,2126.8331813018954,1500.0,1500.0,1500.0,1500.0,1500.0,2042.6285696729924,1500.0,2045.4970690531434,1500.0,1500.0,2061.6455219196628,1500.0,1500.0,2030.1503243431805,1861.8506672975109,1867.2328779537083,1513.4492519827825,2035.0698150195806,2007.8907531243854,1862.2581938414253,1500.0,1500.0,1962.678472518241,1500.0,1500.0,1500.0,1500.0,1883.7863575805015,2002.9975122779335,1500.0,1500.0,1500.0,1500.0,1500.0,1902.8198374249937
1975-10-27,2058.858121380408,1500.0,1500.0,1500.0,2126.8331813018954,1500.0,1500.0,1500.0,1500.0,1500.0,2022.9982599452394,1500.0,2045.4970690531434,1500.0,1500.0,2064.993963788266,1500.0,1500.0,2039.4687379811062,1861.8506672975109,1867.2328779537083,1513.4492519827825,2025.487473684349,2008.167918268625,1862.89995825922,1500.0,1500.0,1968.5747169557974,1500.0,1500.0,1500.0,1500.0,1893.2230763499822,1995.0884505398706,1500.0,1500.0,1500.0,1500.0,1500.0,1893.1110793488301
1975-11-02,2058.858121380408,1500.0,1500.0,1500.0,2126.8331813018954,1500.0,1500.0,1500.0,1500.0,1500.0,2022.9982599452394,1500.0,2045.4970690531434,1500.0,1500.0,2064.993963788266,1500.0,1500.0,2039.4687379811062,1861.8506672975109,1867.2328779537083,1513.4492519827825,2011.0909717946415,2001.0439551953348,1864.7351922096695,1500.0,1500.0,1968.5747169557974,1500.0,1500.0,1500.0,1500.0,1893.2230763499822,1999.1783940671073,1500.0,1500.0,1500.0,1500.0,1500.0,1897.8801409064092
1975-11-06,2059.6823751740108,1500.0,1500.0,1500.0,2128.6589158017537,1500.0,1500.0,1500.0,1500.0,1500.0,2009.3623512447316,1500.0,2045.4970690531434,1500.0,1500.0,2059.864159303034,1500.0,1500.0,2040.9402019889137,1861.8506672975109,1881.6362640770103,1513.4492519827825,2011.0909717946415,2001.0439551953348,1864.7351922096695,1500.0,1500.0,1991.4767584020922,1500.0,1500.0,1500.0,1500.0,1892.8128198954957,1999.1783940671073,1500.0,1500.0,1500.0,1500.0,1500.0,1897.8801409064092
1975-11-10,2059.6823751740108,1500.0,1500.0,1500.0,2128.6589158017537,1500.0,1500.0,1500.0,1500.0,1500.0,2020.1071203606223,1500.0,2045.4970690531434,1500.0,1500.0,2059.864159303034,1500.0,1500.0,2040.9402019889137,1861.8506672975109,1854.4550318052015,1513.4492519827825,2004.6634706561608,1991.8310500564824,1859.41917200204,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1892.8128198954957,1990.3355339960576,1500.0,1500.0,1500.0,1500.0,1500.0,1934.5640956964837
1975-11-15,2059.6823751740108,1500.0,1500.0,1500.0,2129.6083693709907,1500.0,1500.0,1500.0,1500.0,1500.0,2020.1071203606223,1500.0,2045.4970690531434,1500.0,1500.0,2060.6769434107096,1500.0,1500.0,2037.0739570358985,1861.8506672975109,1854.4550318052015,1513.4492519827825,2004.6634706561608,1991.8310500564824,1859.41917200204,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1882.0080999675042,1990.3355339960576,1500.0,1500.0,1500.0,1500.0,1500.0,1934.5640956964837
1975-11-17,2059.6823751740108,1500.0,1500.0,1500.0,2129.6083693709907,1500.0,1500.0,1500.0,1500.0,1500.0,2020.1071203606223,1500.0,2045.4970690531434,1500.0,1500.0,2051.3265405538596,1500.0,1500.0,2037.0739570358985,1861.8506672975109,1854.4550318052015,1513.4492519827825,2004.6634706561608,1991.8310500564824,1867.8490442388104,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1909.9526165496077,1985.6836993040563,1500.0,1500.0,1500.0,1500.0,1500.0,1934.5640956964837
1975-11-30,2063.7640834352937,1500.0,1500.0,1500.0,2129.6083693709907,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2049.095948296977,1500.0,1500.0,2053.453930238764,1861.8506672975109,1854.4550318052015,1513.4492519827825,2004.6634706561608,1991.8310500564824,1867.8490442388104,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1909.9526165496077,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1919.2853622309963
1975-12-19,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2049.095948296977,1500.0,1500.0,2053.453930238764,1861.8506672975109,1854.4550318052015,1513.4492519827825,2004.6634706561608,1991.8310500564824,1872.773163801701,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1909.9526165496077,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1920.872587817467
1975-12-21,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2049.095948296977,1500.0,1500.0,2053.453930238764,1874.1632905558754,1854.4550318052015,1513.4492519827825,1992.6551222345372,1991.8310500564824,1872.773163801701,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1909.9526165496077,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1920.872587817467
1975-12-26,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2049.095948296977,1500.0,1500.0,2053.453930238764,1876.236640462548,1854.4550318052015,1513.4492519827825,1965.0020413774444,1978.827819350655,1872.773163801701,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1909.9526165496077,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1920.872587817467
1976-01-05,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2049.095948296977,1500.0,1500.0,2041.180490041192,1876.236640462548,1862.8946934560338,1513.4492519827825,1965.0020413774444,1978.827819350655,1873.2242452269697,1500.0,1500.0,1976.516474634868,1500.0,1500.0,1500.0,1500.0,1916.7891277966696,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1936.251512152861
1976-01-07,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2061.2756458723325,1500.0,1500.0,2041.180490041192,1876.236640462548,1862.8946934560338,1513.4492519827825,1965.0020413774444,1978.827819350655,1873.2242452269697,1500.0,1500.0,1978.8467171954662,1500.0,1500.0,1500.0,1500.0,1916.7891277966696,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1936.251512152861
1976-01-09,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2061.2756458723325,1500.0,1500.0,2041.180490041192,1876.236640462548,1862.8946934560338,1513.4492519827825,1965.0020413774444,1980.644978793891,1873.2242452269697,1500.0,1500.0,1978.8467171954662,1500.0,1500.0,1500.0,1500.0,1916.7891277966696,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1936.251512152861
1976-01-12,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2062.9448592478457,1500.0,1500.0,2041.180490041192,1879.6415120342467,1865.3720640662486,1513.4492519827825,1965.0020413774444,1980.644978793891,1873.2242452269697,1500.0,1500.0,1954.080769352177,1500.0,1500.0,1500.0,1500.0,1916.7891277966696,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1936.251512152861
1976-01-14,2073.9177008903303,1500.0,1500.0,1500.0,2127.619239064709,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2062.9448592478457,1500.0,1500.0,2042.6693691889932,1879.6415120342467,1865.3720640662486,1513.4492519827825,1965.0020413774444,1980.644978793891,1873.2242452269697,1500.0,1500.0,1954.080769352177,1500.0,1500.0,1500.0,1500.0,1916.7891277966696,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1936.251512152861
1976-01-20,2073.9177008903303,1500.0,1500.0,1500.0,2122.8055981127577,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2062.9448592478457,1500.0,1500.0,2042.6693691889932,1879.6415120342467,1861.934708119789,1511.3734710439073,1965.0020413774444,1980.644978793891,1873.2242452269697,1500.0,1500.0,1954.080769352177,1500.0,1500.0,1500.0,1500.0,1916.7891277966696,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1936.251512152861
1976-01-25,2073.9177008903303,1500.0,1500.0,1500.0,2122.8055981127577,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2045.4970690531434,1500.0,1500.0,2062.9448592478457,1500.0,1500.0,2048.7678125501357,1879.6415120342467,1861.934708119789,1511.3734710439073,1965.0020413774444,1980.644978793891,1873.2242452269697,1500.0,1500.0,1954.080769352177,1500.0,1500.0,1500.0,1500.0,1944.2745560598185,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1936.251512152861
1976-01-26,2061.2993880321465,1500.0,1500.0,1500.0,2123.4188980891845,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2040.6025108224471,1500.0,1500.0,2073.8231803882827,1500.0,1500.0,2050.9611709335663,1879.0521403684625,1852.6953090393683,1511.3734710439073,1965.0020413774444,1980.644978793891,1878.154804296092,1500.0,1500.0,1959.0105239057661,1500.0,1500.0,1500.0,1500.0,1944.1988851621327,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1921.2365580919652
1976-01-29,2061.2993880321465,1500.0,1500.0,1500.0,2123.4188980891845,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2040.6025108224471,1500.0,1500.0,2073.8231803882827,1500.0,1500.0,2050.9611709335663,1879.0521403684625,1852.6953090393683,1520.9708059820478,1965.0020413774444,1980.644978793891,1878.154804296092,1500.0,1500.0,1959.0105239057661,1500.0,1500.0,1500.0,1500.0,1944.1988851621327,1968.5366868715691,1500.0,1500.0,1500.0,1500.0,1500.0,1921.2365580919652
1976-02-02,2061.2993880321465,1500.0,1500.0,1500.0,2139.0192489153437,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2040.6025108224471,1500.0,1500.0,2073.8231803882827,1500.0,1500.0,2050.9611709335663,1867.970609427462,1838.6918408758413,1519.9184208431732,1965.0020413774444,1980.644978793891,1878.154804296092,1500.0,1500.0,1959.0105239057661,1500.0,1500.0,1500.0,1500.0,1970.4636075082308,1957.735986182516,1500.0,1500.0,1500.0,1500.0,1500.0,1921.2365580919652
1976-02-04,2061.2993880321465,1500.0,1500.0,1500.0,2139.0192489153437,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2023.6360091382396,1500.0,1500.0,2063.6178198213966,1500.0,1500.0,2050.9611709335663,1867.970609427462,1838.6918408758413,1519.9184208431732,1965.0020413774444,1980.644978793891,1888.6193363117736,1500.0,1500.0,1976.715856285928,1500.0,1500.0,1500.0,1500.0,1970.4636075082308,1957.735986182516,1500.0,1500.0,1500.0,1500.0,1500.0,1922.8281755610756
1976-02-10,2082.8486447292844,1500.0,1500.0,1500.0,2139.0192489153437,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2023.6360091382396,1500.0,1500.0,2082.1441035463504,1500.0,1500.0,2047.5955204673894,1864.4728637978712,1860.595113958039,1519.9184208431732,1965.0020413774444,1980.644978793891,1888.6193363117736,1500.0,1500.0,1954.4658083604095,1500.0,1500.0,1500.0,1500.0,1974.144281526701,1957.735986182516,1500.0,1500.0,1500.0,1500.0,1500.0,1922.8281755610756
1976-02-14,2082.8486447292844,1500.0,1500.0,1500.0,2121.9305856948163,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2023.6360091382396,1500.0,1500.0,2082.1441035463504,1500.0,1500.0,2052.7232889042875,1864.4728637978712,1862.443240077605,1529.8414477767158,1965.0020413774444,1980.644978793891,1888.6193363117736,1500.0,1500.0,1954.4658083604095,1500.0,1500.0,1500.0,1500.0,1974.144281526701,1957.735986182516,1500.0,1500.0,1500.0,1500.0,1500.0,1922.8281755610756
1976-02-15,2073.929701678704,1500.0,1500.0,1500.0,2121.9305856948163,1500.0,1500.0,1500.0,1500.0,1500.0,2025.2875071677254,1500.0,2015.9365272260472,1500.0,1500.0,2077.947274189476,1500.0,1500.0,2060.665369354436,1864.4728637978712,1862.443240077605,1529.8414477767158,1959.1347932810183,1974.3817392070048,1888.6193363117736,1500.0,1500.0,1954.4658083604095,1500.0,1500.0,1500.0,1500.0,1974.144281526701,1957.735986182516,1500.0,1500.0,1500.0,1500.0,1500.0,1904.4643200270857
1976-02-17,2073.929701678704,1500.0,1500.0,1500.0,2121.9305856948163,1500.0,1500.0,1500.0,1500.0,1500.0,2041.0091319587793,1500.0,1997.8092607420936,1500.0,1500.0,2096.345392872226,1500.0,1500.0,2060.665369354436,1869.7392511908208,1862.443240077605,1529.8414477767158,1975.7660747279829,1974.3817392070048,1905.9124199367934,1500.0,1500.0,1957.4293659156385,1500.0,1500.0,1500.0,1500.0,1974.144281526701,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1912.631679465638
1976-02-23,2073.929701678704,1500.0,1500.0,1500.0,2121.9305856948163,1500.0,1500.0,1500.0,1500.0,1500.0,2041.0091319587793,1500.0,1998.6580876708792,1500.0,1500.0,2098.3642974064246,1500.0,1500.0,2060.665369354436,1868.8264908453912,1862.443240077605,1529.8414477767158,1975.7660747279829,1974.3817392070048,1905.9124199367934,1500.0,1500.0,1949.3859225100603,1500.0,1500.0,1500.0,1500.0,1974.144281526701,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1912.631679465638
1976-02-24,2073.929701678704,1500.0,1500.0,1500.0,2121.9305856948163,1500.0,1500.0,1500.0,1500.0,1500.0,2048.3706871722293,1500.0,1998.6580876708792,1500.0,1500.0,2098.3642974064246,1500.0,1500.0,2060.665369354436,1868.8264908453912,1847.1721682066682,1529.8414477767158,1975.7660747279829,1974.3817392070048,1905.9124199367934,1500.0,1500.0,1949.3859225100603,1500.0,1500.0,1500.0,1500.0,1952.3215499048765,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1912.631679465638
1976-02-27,2073.929701678704,1500.0,1500.0,1500.0,2121.9305856948163,1500.0,1500.0,1500.0,1500.0,1500.0,2048.3706871722293,1500.0,1998.6580876708792,1500.0,1500.0,2098.3642974064246,1500.0,1500.0,2060.665369354436,1868.8264908453912,1847.1721682066682,1529.8414477767158,1975.7660747279829,1980.669245302864,1905.9124199367934,1500.0,1500.0,1949.3859225100603,1500.0,1500.0,1500.0,1500.0,1952.3215499048765,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1912.631679465638
1976-03-01,2073.929701678704,1500.0,1500.0,1500.0,2121.9305856948163,1500.0,1500.0,1500.0,1500.0,1500.0,2048.3706871722293,1500.0,1998.6580876708792,1500.0,1500.0,2098.3642974064246,1500.0,1500.0,2071.4654867250997,1868.8264908453912,1847.1721682066682,1529.8414477767158,1975.7660747279829,1980.669245302864,1905.9124199367934,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1952.3215499048765,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1912.631679465638
1976-03-04,2073.929701678704,1500.0,1500.0,1500.0,2125.9286045457106,1500.0,1500.0,1500.0,1500.0,1500.0,2048.3706871722293,1500.0,1998.6580876708792,1500.0,1500.0,2115.3465437136983,1500.0,1500.0,2071.4654867250997,1868.8264908453912,1847.1721682066682,1529.8414477767158,1975.7660747279829,1978.699074721991,1905.9124199367934,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1952.3215499048765,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1912.631679465638
1976-03-05,2073.929701678704,1500.0,1500.0,1500.0,2125.9286045457106,1500.0,1500.0,1500.0,1500.0,1500.0,2059.415221051681,1500.0,1998.6580876708792,1500.0,1500.0,2115.3465437136983,1500.0,1500.0,2071.4654867250997,1868.8264908453912,1847.1721682066682,1529.8414477767158,1975.7660747279829,1978.699074721991,1905.9124199367934,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1952.3215499048765,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1912.631679465638
1976-03-09,2076.4417340360806,1500.0,1500.0,1500.0,2125.9286045457106,1500.0,1500.0,1500.0,1500.0,1500.0,2058.115251325393,1500.0,1998.6580876708792,1500.0,1500.0,2115.3465437136983,1500.0,1500.0,2071.4654867250997,1872.8607964225746,1847.1721682066682,1529.8414477767158,1953.0750155536448,1966.7342438919786,1908.0155372288968,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1955.2111824791468,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1936.4970191606826
1976-03-10,2076.4417340360806,1500.0,1500.0,1500.0,2135.281568955318,1500.0,1500.0,1500.0,1500.0,1500.0,2058.115251325393,1500.0,1998.6580876708792,1500.0,1500.0,2115.3465437136983,1500.0,1500.0,2071.9712562502045,1872.8607964225746,1833.4087559620905,1529.8414477767158,1953.0750155536448,1966.7342438919786,1908.0155372288968,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1955.2111824791468,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1936.4970191606826
1976-03-15,2076.4417340360806,1500.0,1500.0,1500.0,2135.281568955318,1500.0,1500.0,1500.0,1500.0,1500.0,2058.115251325393,1500.0,1998.6580876708792,1500.0,1500.0,2115.3465437136983,1500.0,1500.0,2071.9712562502045,1872.8607964225746,1833.4087559620905,1529.8414477767158,1953.0750155536448,1966.7441197214653,1908.0155372288968,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1970.2567804962798,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1936.4970191606826
1976-03-16,2076.4417340360806,1500.0,1500.0,1500.0,2131.701901304349,1500.0,1500.0,1500.0,1500.0,1500.0,2055.856851486948,1500.0,1998.6580876708792,1500.0,1500.0,2115.3465437136983,1500.0,1500.0,2070.250562835731,1872.8607964225746,1833.4087559620905,1529.8414477767158,1953.0750155536448,1966.7441197214653,1908.0155372288968,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1970.2567804962798,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1936.4970191606826
1976-03-17,2076.4417340360806,1500.0,1500.0,1500.0,2131.701901304349,1500.0,1500.0,1500.0,1500.0,1500.0,2055.856851486948,1500.0,1998.6580876708792,1500.0,1500.0,2115.3465437136983,1500.0,1500.0,2070.250562835731,1872.8607964225746,1833.4087559620905,1529.8414477767158,1954.4238604991608,1966.7441197214653,1896.4727575765069,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1970.2567804962798,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1957.6431575625998
1976-03-22,2079.683368225429,1500.0,1500.0,1500.0,2133.88427024916,1500.0,1500.0,1500.0,1500.0,1500.0,2055.856851486948,1500.0,1996.087903677852,1500.0,1500.0,2126.405591937173,1500.0,1500.0,2082.906281675806,1886.8183315202896,1833.4087559620905,1529.8414477767158,1961.7900474117957,1968.091288274076,1884.8047172888716,1500.0,1500.0,1944.1950430628829,1500.0,1500.0,1500.0,1500.0,1970.2567804962798,1961.0555819320082,1500.0,1500.0,1500.0,1500.0,1500.0,1941.927437850599
