date,Bjorn Borg,John McEnroe,Novak Djokovic,Ivan Lendl,Jimmy Connors
1973-01-19,1567.5862696663849,1500.0,1500.0,1500.0,1870.7496033013715
1973-01-24,1567.5862696663849,1500.0,1500.0,1500.0,1876.8660786891337
1973-02-07,1567.5862696663849,1500.0,1500.0,1500.0,1887.0849797952858
1973-02-19,1567.5862696663849,1500.0,1500.0,1500.0,1892.212218775271
1973-03-03,1567.5862696663849,1500.0,1500.0,1500.0,1920.6411040386076
1973-03-09,1567.5862696663849,1500.0,1500.0,1500.0,1930.8699272699632
1973-03-20,1567.5862696663849,1500.0,1500.0,1500.0,1931.4164165814705
1973-03-26,1574.3610297620623,1500.0,1500.0,1500.0,1931.4164165814705
1973-04-02,1576.106328100715,1500.0,1500.0,1500.0,1931.4164165814705
1973-04-09,1561.5316734944117,1500.0,1500.0,1500.0,1931.4164165814705
1973-04-14,1570.5923021488654,1500.0,1500.0,1500.0,1931.4164165814705
1973-04-15,1586.6773139932109,1500.0,1500.0,1500.0,1931.4164165814705
1973-04-23,1580.5935952119994,1500.0,1500.0,1500.0,1931.4164165814705
1973-05-04,1587.8791445513493,1500.0,1500.0,1500.0,1921.8511592849748
1973-05-18,1591.9396569109242,1500.0,1500.0,1500.0,1921.8511592849748
1973-05-21,1615.1327486856646,1500.0,1500.0,1500.0,1909.1180635035423
1973-06-02,1623.2630026428587,1500.0,1500.0,1500.0,1897.917940466586
1973-06-11,1651.3878284991044,1500.0,1500.0,1500.0,1899.6137546242187
1973-06-17,1651.3878284991044,1500.0,1500.0,1500.0,1899.6662883473468
1973-06-25,1657.992926967551,1500.0,1500.0,1500.0,1894.345146076224
1973-07-09,1685.5782578427452,1500.0,1500.0,1500.0,1894.345146076224
1973-07-16,1680.502141900437,1500.0,1500.0,1500.0,1920.395242274478
1973-07-23,1680.502141900437,1500.0,1500.0,1500.0,1921.5179314151683
1973-08-05,1680.502141900437,1500.0,1500.0,1500.0,1915.4397181255802
1973-08-06,1680.502141900437,1500.0,1500.0,1500.0,1930.213225233222
1973-08-13,1680.502141900437,1500.0,1500.0,1500.0,1932.8096794098608
1973-08-20,1685.6232457241672,1500.0,1500.0,1500.0,1932.8096794098608
1973-08-29,1707.829039031053,1500.0,1500.0,1500.0,1924.6876013242709
1973-09-16,1709.0063359538087,1500.0,1500.0,1500.0,1924.6876013242709
1973-09-17,1694.9787843010797,1500.0,1500.0,1500.0,1958.9467118778766
1973-09-24,1721.724493380089,1500.0,1500.0,1500.0,1958.9467118778766
1973-10-07,1724.7196088143264,1500.0,1500.0,1500.0,1960.0874990151867
1973-10-08,1717.010386636024,1500.0,1500.0,1500.0,1960.0874990151867
1973-10-21,1737.3688312125446,1500.0,1500.0,1500.0,1960.0874990151867
1973-10-28,1718.896500173969,1500.0,1500.0,1500.0,1960.0874990151867
1973-10-29,1723.5672171968965,1500.0,1500.0,1500.0,1960.0874990151867
1973-11-04,1722.6774977173445,1500.0,1500.0,1500.0,1972.4980055918095
1973-11-17,1768.001167948882,1500.0,1500.0,1500.0,1976.8690774555187
1973-11-25,1766.6483866700623,1500.0,1500.0,1500.0,1976.8690774555187
1973-11-27,1766.6483866700623,1500.0,1500.0,1500.0,1993.0903049609276
1973-12-04,1766.6483866700623,1500.0,1500.0,1500.0,1999.0293047242703
1973-12-26,1770.3693404736885,1500.0,1500.0,1500.0,1999.5603146235917
1973-12-31,1749.3938468574968,1500.0,1500.0,1500.0,1999.5603146235917
1974-01-07,1752.7822212990159,1500.0,1500.0,1500.0,1999.5603146235917
1974-01-17,1752.7822212990159,1500.0,1500.0,1500.0,2014.993490441376
1974-01-21,1777.9350600183307,1500.0,1500.0,1500.0,2014.993490441376
1974-01-22,1777.9350600183307,1500.0,1500.0,1500.0,2015.9173268957218
1974-02-04,1777.9350600183307,1500.0,1500.0,1500.0,2012.7348848471122
1974-02-11,1762.9485687516735,1500.0,1500.0,1500.0,2014.9669092059235
1974-02-18,1766.127700435632,1500.0,1500.0,1500.0,2014.9669092059235
1974-02-24,1766.127700435632,1500.0,1500.0,1500.0,2017.6725863972301
1974-03-03,1803.7839197238984,1500.0,1500.0,1500.0,2017.6725863972301
1974-03-10,1803.7839197238984,1500.0,1500.0,1500.0,2025.7544571731055
1974-03-17,1854.131187976307,1500.0,1500.0,1500.0,2025.7544571731055
1974-03-24,1854.131187976307,1500.0,1500.0,1500.0,2040.5449547591754
1974-03-27,1854.131187976307,1500.0,1500.0,1500.0,2041.2196018952154
1974-03-30,1859.309504434445,1500.0,1500.0,1500.0,2041.2196018952154
1974-03-31,1835.7557157741116,1500.0,1500.0,1500.0,2041.2196018952154
1974-04-07,1835.7557157741116,1500.0,1500.0,1500.0,2047.4666580331666
1974-04-08,1841.3304784335107,1500.0,1500.0,1500.0,2047.4666580331666
1974-04-15,1857.1012590884368,1500.0,1500.0,1500.0,2047.4666580331666
1974-04-22,1846.0662264116597,1500.0,1500.0,1500.0,2047.4666580331666
1974-05-08,1857.6496260949193,1500.0,1500.0,1500.0,2047.4666580331666
1974-05-17,1864.4582726752035,1500.0,1500.0,1500.0,2047.4666580331666
1974-05-24,1868.2334367604449,1500.0,1500.0,1500.0,2047.4666580331666
1974-05-26,1894.967326660217,1500.0,1500.0,1500.0,2047.4666580331666
1974-06-03,1908.4995139595467,1500.0,1500.0,1500.0,2039.5427692767644
1974-06-17,1920.9833754113936,1500.0,1500.0,1500.0,2040.7162407876629
1974-06-24,1914.5802998033905,1500.0,1500.0,1500.0,2060.741375586218
1974-07-08,1915.7747005146557,1500.0,1500.0,1500.0,2060.741375586218
1974-07-19,1936.4801226106292,1500.0,1500.0,1500.0,2060.741375586218
1974-08-05,1951.7407697875358,1500.0,1500.0,1500.0,2061.139340284068
1974-08-12,1950.9013399421585,1500.0,1500.0,1500.0,2073.4519695195995
1974-08-25,1950.9013399421585,1500.0,1500.0,1500.0,2056.8118040995532
1974-08-26,1977.1877691634027,1500.0,1500.0,1500.0,2056.8118040995532
1974-08-28,1978.2952197462273,1500.0,1500.0,1500.0,2058.7119128806175
1974-09-17,1978.2952197462273,1500.0,1500.0,1500.0,2093.4774595860235
1974-09-23,1978.2952197462273,1500.0,1500.0,1500.0,2093.878859676297
1974-10-13,1964.6048424920061,1500.0,1500.0,1500.0,2093.878859676297
1974-10-14,1977.7557590397246,1500.0,1500.0,1500.0,2093.878859676297
1974-10-27,1979.6760710502544,1500.0,1500.0,1500.0,2093.878859676297
1974-10-29,1982.6675421944474,1500.0,1500.0,1500.0,2093.878859676297
1974-11-04,1982.214856054062,1500.0,1500.0,1500.0,2093.878859676297
1974-11-16,1982.214856054062,1500.0,1500.0,1500.0,2097.8019291592605
1974-11-24,1982.214856054062,1500.0,1500.0,1500.0,2098.1036344514728
1974-12-02,1983.2237344263217,1500.0,1500.0,1500.0,2098.1036344514728
1974-12-10,1983.603243134696,1500.0,1500.0,1500.0,2098.1036344514728
1974-12-16,1966.5685175277945,1500.0,1500.0,1500.0,2098.1036344514728
1974-12-21,1966.5685175277945,1500.0,1500.0,1500.0,2103.214528328248
1975-01-13,1969.071094129315,1500.0,1500.0,1500.0,2104.0428107445214
1975-01-20,1970.6949641496362,1500.0,1500.0,1500.0,2107.963547964727
1975-01-27,1958.9832064599934,1500.0,1500.0,1500.0,2107.963547964727
1975-02-03,1958.9832064599934,1500.0,1500.0,1500.0,2111.655742979121
1975-02-06,2001.9666129553325,1500.0,1500.0,1500.0,2111.655742979121
1975-02-10,2001.9666129553325,1500.0,1500.0,1500.0,2106.343471407283
1975-02-17,2003.8206546782926,1500.0,1500.0,1500.0,2106.8931019663837
1975-02-24,2002.6188652321655,1500.0,1500.0,1500.0,2098.382174736218
1975-03-10,1997.0459802204464,1500.0,1500.0,1500.0,2098.382174736218
1975-03-11,1997.0459802204464,1500.0,1500.0,1500.0,2103.673332075359
1975-03-17,1997.0459802204464,1500.0,1500.0,1500.0,2104.236830285538
1975-03-23,1998.4109248818559,1500.0,1500.0,1500.0,2104.236830285538
1975-04-11,1987.9762745166743,1500.0,1500.0,1500.0,2104.236830285538
1975-04-14,1987.9762745166743,1500.0,1500.0,1500.0,2107.197951329809
1975-04-21,1961.6840982839385,1500.0,1500.0,1500.0,2107.197951329809
1975-05-07,1973.0877184044489,1500.0,1500.0,1500.0,2107.197951329809
1975-05-16,1977.855369110887,1500.0,1500.0,1500.0,2107.197951329809
1975-05-25,1981.9126230183078,1500.0,1500.0,1500.0,2107.197951329809
1975-06-04,1997.7879867935826,1500.0,1500.0,1500.0,2107.197951329809
1975-06-16,1997.7879867935826,1500.0,1500.0,1500.0,2101.354286529425
1975-06-23,2011.6944421431335,1500.0,1500.0,1500.0,2102.035430222255
1975-07-07,2016.4842924848729,1500.0,1500.0,1500.0,2102.035430222255
1975-07-18,2008.7285680487444,1500.0,1500.0,1500.0,2102.035430222255
1975-07-25,2010.483964104014,1500.0,1500.0,1500.0,2102.035430222255
1975-08-04,2010.483964104014,1500.0,1500.0,1500.0,2121.3743699809265
1975-08-11,2018.0127215174357,1500.0,1500.0,1500.0,2121.3743699809265
1975-08-18,2004.8982479628435,1500.0,1500.0,1500.0,2122.8749073305626
1975-08-27,2052.2411072169384,1500.0,1500.0,1500.0,2113.8491063007395
1975-09-19,2053.1005141266132,1500.0,1500.0,1500.0,2113.8491063007395
1975-09-21,2053.1005141266132,1500.0,1500.0,1500.0,2121.7558325347272
1975-10-05,2053.1005141266132,1500.0,1500.0,1500.0,2122.220689789843
1975-10-12,2053.502562997278,1500.0,1500.0,1500.0,2122.220689789843
1975-10-13,2068.6050291298043,1500.0,1500.0,1500.0,2122.220689789843
1975-10-17,2068.6050291298043,1500.0,1500.0,1500.0,2126.8331813018954
1975-10-20,2058.858121380408,1500.0,1500.0,1500.0,2126.8331813018954
1975-11-06,2059.6823751740108,1500.0,1500.0,1500.0,2128.6589158017537
1975-11-15,2059.6823751740108,1500.0,1500.0,1500.0,2129.6083693709907
1975-11-30,2063.7640834352937,1500.0,1500.0,1500.0,2129.6083693709907
1975-12-19,2065.8263407675945,1500.0,1500.0,1500.0,2127.619239064709
1976-01-14,2073.9177008903303,1500.0,1500.0,1500.0,2127.619239064709
1976-01-20,2073.9177008903303,1500.0,1500.0,1500.0,2122.8055981127577
1976-01-26,2061.2993880321465,1500.0,1500.0,1500.0,2123.4188980891845
1976-02-02,2061.2993880321465,1500.0,1500.0,1500.0,2139.0192489153437
1976-02-10,2082.8486447292844,1500.0,1500.0,1500.0,2139.0192489153437
1976-02-14,2082.8486447292844,1500.0,1500.0,1500.0,2121.9305856948163
1976-02-15,2073.929701678704,1500.0,1500.0,1500.0,2121.9305856948163
1976-03-04,2073.929701678704,1500.0,1500.0,1500.0,2125.9286045457106
1976-03-09,2076.4417340360806,1500.0,1500.0,1500.0,2125.9286045457106
1976-03-10,2076.4417340360806,1500.0,1500.0,1500.0,2135.281568955318
1976-03-16,2076.4417340360806,1500.0,1500.0,1500.0,2131.701901304349
1976-03-22,2079.683368225429,1500.0,1500.0,1500.0,2133.88427024916
1976-03-30,2074.9980149684975,1500.0,1500.0,1500.0,2133.88427024916
1976-04-05,2072.519342091622,1500.0,1500.0,1500.0,2133.88427024916
1976-04-06,2072.519342091622,1500.0,1500.0,1500.0,2137.7297860670164
1976-04-13,2074.4109949555364,1500.0,1500.0,1500.0,2137.7297860670164
1976-04-20,2060.1024082436584,1500.0,1500.0,1500.0,2145.4785609735154
1976-05-04,2059.6527845168716,1500.0,1500.0,1500.0,2145.4785609735154
1976-05-10,2059.6527845168716,1500.0,1500.0,1500.0,2156.7014297294622
1976-05-22,2070.0199322095787,1500.0,1500.0,1500.0,2156.7014297294622
1976-05-31,2080.1076572799057,1500.0,1500.0,1500.0,2156.7014297294622
1976-06-15,2080.1076572799057,1500.0,1500.0,1500.0,2160.317053319118
1976-06-21,2092.2120676975137,1500.0,1500.0,1500.0,2158.4138215945964
1976-07-10,2092.2120676975137,1500.0,1500.0,1500.0,2163.103847304436
1976-07-26,2092.2120676975137,1500.0,1500.0,1500.0,2155.5539354621073
1976-08-08,2092.2120676975137,1500.0,1500.0,1500.0,2176.7753861095275
1976-08-09,2092.2120676975137,1500.0,1500.0,1500.0,2186.9824116256123
1976-08-23,2106.7928391163923,1508.8388488671865,1500.0,1500.0,2179.5061230830333
1976-09-01,2142.6781708318176,1508.8388488671865,1500.0,1500.0,2180.3393031018354
1976-09-20,2142.6781708318176,1508.8388488671865,1500.0,1500.0,2187.6489564366257
1976-10-12,2147.608998324968,1508.8388488671865,1500.0,1500.0,2187.6489564366257
1976-11-01,2147.608998324968,1508.8388488671865,1500.0,1500.0,2187.8936168472387
1976-11-07,2153.2257813448728,1508.8388488671865,1500.0,1500.0,2198.7407782415607
1976-11-15,2153.2257813448728,1508.8388488671865,1500.0,1500.0,2196.439462501059
1976-12-02,2153.2257813448728,1508.8388488671865,1500.0,1500.0,2199.022236690452
1977-01-12,2153.2257813448728,1508.8388488671865,1500.0,1500.0,2206.0377644275572
1977-01-24,2125.7731382021557,1508.8388488671865,1500.0,1500.0,2206.276231423145
1977-01-31,2113.1319117052276,1508.8388488671865,1500.0,1500.0,2194.324541860187
1977-02-15,2113.1319117052276,1506.3519195919775,1500.0,1500.0,2194.324541860187
1977-02-16,2113.1319117052276,1506.3519195919775,1500.0,1500.0,2195.339034730111
1977-02-28,2113.6335618625308,1506.3519195919775,1500.0,1500.0,2195.339034730111
1977-03-08,2128.6715064834934,1506.3519195919775,1500.0,1500.0,2195.339034730111
1977-03-10,2128.6715064834934,1506.3519195919775,1500.0,1500.0,2194.3546367848076
1977-03-14,2118.247413377273,1506.3519195919775,1500.0,1500.0,2202.109655703715
1977-03-21,2118.688050073855,1506.3519195919775,1500.0,1500.0,2202.109655703715
1977-03-28,2116.045953812412,1506.3519195919775,1500.0,1500.0,2202.109655703715
1977-04-04,2144.2893115473958,1506.3519195919775,1500.0,1500.0,2202.109655703715
1977-04-10,2144.2893115473958,1506.3519195919775,1500.0,1500.0,2193.0780903121963
1977-04-11,2144.2893115473958,1506.3519195919775,1500.0,1500.0,2182.043885906962
1977-04-18,2145.1129201275626,1506.3519195919775,1500.0,1500.0,2182.043885906962
1977-04-19,2145.1129201275626,1518.0304879335679,1500.0,1500.0,2182.043885906962
1977-04-25,2145.1129201275626,1518.0304879335679,1500.0,1500.0,2182.594023705679
1977-05-10,2145.1129201275626,1518.0304879335679,1500.0,1500.0,2198.038053531884
1977-05-23,2145.1129201275626,1535.962139296857,1500.0,1500.0,2198.038053531884
1977-06-13,2145.1129201275626,1535.962139296857,1500.0,1500.0,2185.716406697993
1977-06-20,2186.4084651025682,1542.3842161646503,1500.0,1500.0,2186.063126860008
1977-07-04,2186.4084651025682,1588.3580864081634,1500.0,1500.0,2186.063126860008
1977-07-11,2189.5451295238036,1593.7540509690455,1500.0,1500.0,2188.518136838175
1977-07-18,2189.5451295238036,1604.9622527344861,1500.0,1500.0,2188.518136838175
1977-07-31,2189.5451295238036,1628.4006768403133,1500.0,1500.0,2172.4100524366477
1977-08-08,2189.5451295238036,1632.1609857881103,1500.0,1500.0,2172.750302428909
1977-08-16,2189.5451295238036,1656.8088648759103,1500.0,1500.0,2172.750302428909
1977-08-23,2189.5451295238036,1657.5218927755775,1500.0,1500.0,2172.1542802611557
1977-08-31,2198.608121373209,1662.5786258619892,1500.0,1500.0,2161.6261151618914
1977-09-17,2198.608121373209,1662.5786258619892,1500.0,1500.0,2165.6143786828284
1977-09-19,2198.608121373209,1691.4942062097002,1500.0,1500.0,2165.6143786828284
1977-09-26,2187.418849365371,1687.289591670748,1500.0,1500.0,2165.6143786828284
1977-10-03,2187.418849365371,1687.289591670748,1500.0,1500.0,2169.019424301611
1977-10-10,2197.090663642418,1687.289591670748,1500.0,1500.0,2169.019424301611
1977-10-17,2199.660921431488,1687.289591670748,1500.0,1500.0,2169.3066012621493
1977-10-24,2199.660921431488,1687.289591670748,1500.0,1500.0,2174.9921663765117
1977-10-25,2213.2950241912936,1687.289591670748,1500.0,1500.0,2174.9921663765117
1977-10-31,2213.9074950873196,1687.289591670748,1500.0,1500.0,2174.9921663765117
1977-11-14,2227.117667331325,1687.289591670748,1500.0,1500.0,2162.417012121612
1977-11-21,2210.623964747586,1687.289591670748,1500.0,1500.0,2162.417012121612
1978-01-04,2213.6737162407117,1687.289591670748,1500.0,1500.0,2169.888934747381
1978-01-09,2212.785432795489,1687.289591670748,1500.0,1500.0,2169.888934747381
1978-01-20,2228.650591889016,1687.289591670748,1500.0,1500.0,2178.2968797375984
1978-01-23,2230.7674566489363,1708.0345262578037,1500.0,1500.0,2187.398904251976
1978-01-30,2218.8512340465695,1708.0345262578037,1500.0,1500.0,2187.398904251976
1978-02-20,2218.8512340465695,1708.0345262578037,1500.0,1500.0,2188.7871106386724
1978-02-27,2207.015600269482,1708.0345262578037,1500.0,1500.0,2200.0788410144196
1978-03-09,2207.015600269482,1708.0345262578037,1500.0,1500.0,2203.0423867715635
1978-03-13,2207.015600269482,1737.0954440093835,1500.0,1500.0,2203.0423867715635
1978-03-17,2190.9538999430415,1737.0954440093835,1500.0,1500.0,2203.0423867715635
1978-03-20,2193.8551690078334,1737.0954440093835,1500.0,1500.0,2192.321708109727
1978-03-27,2203.5989342040057,1737.0954440093835,1500.0,1500.0,2192.321708109727
1978-04-03,2215.423277873569,1737.0954440093835,1500.0,1500.0,2192.9917039384286
1978-04-17,2215.423277873569,1739.7643409678114,1500.0,1500.0,2192.9917039384286
1978-04-24,2215.423277873569,1749.3925818697405,1500.0,1500.0,2203.562912595498
1978-05-09,2204.5063280772447,1749.3925818697405,1500.0,1500.0,2203.562912595498
1978-05-22,2193.0612036986117,1749.3925818697405,1500.0,1500.0,2203.562912595498
1978-05-29,2219.259912439353,1749.3925818697405,1500.0,1494.2338348111543,2203.562912595498
1978-06-13,2227.5617786217917,1749.3925818697405,1500.0,1494.2338348111543,2203.562912595498
1978-06-18,2227.5617786217917,1749.3925818697405,1500.0,1494.2338348111543,2192.634519224923
1978-06-19,2227.5617786217917,1751.8712226450557,1500.0,1494.2338348111543,2192.634519224923
1978-06-26,2237.0845612559046,1759.872961210352,1500.0,1494.2338348111543,2198.566828407807
1978-07-10,2237.0845612559046,1782.0235692396536,1500.0,1494.2338348111543,2198.566828407807
1978-07-14,2248.667816714467,1782.0235692396536,1500.0,1494.2338348111543,2198.566828407807
1978-07-17,2251.886221257643,1782.0235692396536,1500.0,1494.2338348111543,2198.566828407807
1978-07-23,2251.886221257643,1783.7185311504338,1500.0,1494.2338348111543,2212.257464723519
1978-07-30,2251.886221257643,1785.1599907360505,1500.0,1494.2338348111543,2212.257464723519
1978-08-07,2251.886221257643,1797.6461268887683,1500.0,1494.2338348111543,2212.459544810645
1978-08-14,2251.886221257643,1798.875094152201,1500.0,1494.2338348111543,2222.582363523968
1978-08-21,2251.886221257643,1817.2884413358588,1500.0,1494.2338348111543,2222.582363523968
1978-08-29,2262.2772331200817,1822.0242622948226,1500.0,1494.2338348111543,2224.48780103033
1978-09-15,2257.709846835143,1822.0242622948226,1500.0,1492.3314322199653,2224.48780103033
1978-09-18,2257.709846835143,1846.2941789207246,1500.0,1492.3314322199653,2224.48780103033
1978-09-25,2257.9265384358237,1890.6528430325998,1500.0,1499.5541465728518,2224.48780103033
1978-10-02,2257.9265384358237,1903.1439495806878,1500.0,1499.5541465728518,2224.48780103033
1978-10-06,2244.5293315271624,1903.1439495806878,1500.0,1499.5541465728518,2224.48780103033
1978-10-08,2244.5293315271624,1903.1439495806878,1500.0,1508.3805420636256,2224.48780103033
1978-10-09,2244.5293315271624,1903.1439495806878,1500.0,1550.3838063935211,2224.48780103033
1978-10-22,2244.5293315271624,1903.1439495806878,1500.0,1550.3838063935211,2242.4139361896046
1978-10-24,2244.5293315271624,1909.8593394040447,1500.0,1550.3838063935211,2242.4139361896046
1978-10-29,2244.5293315271624,1909.8593394040447,1500.0,1546.2451067808959,2242.4139361896046
1978-10-30,2244.5293315271624,1908.6102841379993,1500.0,1555.4742007315053,2242.4139361896046
1978-10-31,2254.1990762422174,1908.6102841379993,1500.0,1555.4742007315053,2243.540283673309
1978-11-06,2258.8427545434424,1940.0018887936105,1500.0,1557.4850271341122,2243.540283673309
1978-11-14,2258.8427545434424,1964.6075420858642,1500.0,1557.4850271341122,2243.540283673309
1978-11-28,2258.8427545434424,1970.6018595481453,1500.0,1557.4850271341122,2243.540283673309
1978-12-08,2258.8427545434424,1968.0188063910648,1500.0,1557.4850271341122,2243.540283673309
1978-12-12,2232.9364837040685,1957.8743094743315,1500.0,1557.4850271341122,2243.540283673309
1979-01-10,2232.9364837040685,1963.6339687664404,1500.0,1557.4850271341122,2220.4294025462727
1979-01-15,2232.9364837040685,1963.6339687664404,1500.0,1557.4850271341122,2220.6733000120075
1979-01-22,2232.9364837040685,2001.221128410619,1500.0,1557.4850271341122,2220.9492375994087
1979-01-29,2245.5692531944574,1995.3516882332306,1500.0,1557.4850271341122,2220.9492375994087
1979-02-10,2257.037249070941,1997.4876922920168,1500.0,1557.4850271341122,2224.6707670238447
1979-02-12,2248.0724564211428,2000.2570731661096,1500.0,1557.4850271341122,2225.036242482286
1979-02-20,2248.0724564211428,2000.2570731661096,1500.0,1557.4850271341122,2226.976363435752
1979-02-26,2248.0724564211428,2000.2570731661096,1500.0,1557.4850271341122,2241.4814585307663
1979-03-16,2248.0724564211428,1987.7186998086465,1500.0,1557.4850271341122,2241.4814585307663
1979-03-19,2248.8259821148085,1990.1123339759156,1500.0,1557.4850271341122,2241.771825345962
1979-03-26,2240.778059985512,2016.9498041095057,1500.0,1557.4850271341122,2241.771825345962
1979-04-02,2225.8950541525583,2045.0388471778967,1500.0,1557.9468441393365,2241.771825345962
1979-04-09,2234.913395385269,2045.0388471778967,1500.0,1555.0828510655958,2231.506208189045
1979-04-16,2234.913395385269,2046.0667450169265,1500.0,1555.0828510655958,2231.506208189045
1979-04-23,2258.583936488912,2062.4283235649646,1500.0,1555.0828510655958,2234.631678006528
1979-05-01,2259.2131567561896,2066.0390832601106,1500.0,1555.0828510655958,2236.826297746665
1979-05-14,2251.649365975868,2066.0390832601106,1500.0,1548.1270010703058,2236.826297746665
1979-05-21,2251.649365975868,2066.0390832601106,1500.0,1554.8706978403088,2236.826297746665
1979-05-28,2248.133981446444,2066.0390832601106,1500.0,1570.1473085384005,2233.428248016155
1979-06-11,2248.133981446444,2105.5762467993873,1500.0,1623.310331142206,2233.428248016155
1979-06-18,2248.133981446444,2105.5762467993873,1500.0,1629.1451668178497,2233.428248016155
1979-06-25,2248.9601018583344,2107.1577079039866,1500.0,1621.6887522726574,2220.8435329944186
1979-07-09,2248.9601018583344,2085.9225129629303,1500.0,1621.6887522726574,2220.8435329944186
1979-07-13,2266.410551154881,2085.9225129629303,1500.0,1636.247378958688,2220.8435329944186
1979-07-16,2271.216148954446,2085.9225129629303,1500.0,1636.247378958688,2220.8435329944186
1979-07-29,2271.216148954446,2085.9225129629303,1500.0,1636.247378958688,2218.865711865941
1979-07-30,2271.216148954446,2094.178874846389,1500.0,1636.247378958688,2218.865711865941
1979-08-06,2271.216148954446,2092.1796026354923,1500.0,1644.8655923701967,2215.5712260377204
1979-08-13,2271.6164485387803,2093.094855722798,1500.0,1667.1322241933228,2215.8186601045463
1979-08-20,2271.6164485387803,2093.094855722798,1500.0,1701.0472728236302,2215.8186601045463
1979-08-28,2281.906910125218,2104.486816227164,1500.0,1705.2803557717655,2223.816127467876
1979-09-14,2266.84120598836,2143.08257412953,1500.0,1702.2957514615314,2223.816127467876
1979-09-17,2267.0667843017764,2143.7016468077472,1500.0,1702.2957514615314,2223.816127467876
1979-09-24,2267.0667843017764,2138.7818486425654,1500.0,1702.2957514615314,2223.816127467876
1979-10-05,2267.0667843017764,2149.7910878508255,1500.0,1700.7396880419553,2223.816127467876
1979-10-08,2267.0667843017764,2149.7910878508255,1500.0,1710.2301521327915,2223.816127467876
1979-10-15,2271.36864307964,2149.7910878508255,1500.0,1713.2571938187937,2223.816127467876
1979-10-22,2271.36864307964,2149.7910878508255,1500.0,1737.7636536244065,2223.816127467876
1979-10-30,2266.6912248396006,2149.7910878508255,1500.0,1743.2683168036085,2216.932384183979
1979-11-05,2266.6912248396006,2159.391003952198,1500.0,1743.2683168036085,2220.337452682392
1979-11-13,2266.6912248396006,2160.1804732943456,1500.0,1743.2683168036085,2220.337452682392
1979-11-19,2266.6912248396006,2168.0260818316674,1500.0,1737.7716040685598,2220.337452682392
1979-12-04,2268.1818194152715,2168.0260818316674,1500.0,1737.7716040685598,2214.751500304973
1979-12-14,2268.1818194152715,2157.2886967348563,1500.0,1737.7716040685598,2214.751500304973
1980-01-09,2300.14886346066,2152.0764112802112,1500.0,1737.7716040685598,2211.9805023431213
1980-01-14,2300.14886346066,2152.0764112802112,1500.0,1737.7716040685598,2217.478165943667
1980-01-21,2300.14886346066,2153.581551873477,1500.0,1737.7716040685598,2228.9155268295995
1980-01-28,2300.14886346066,2157.1568455984507,1500.0,1737.7716040685598,2228.9155268295995
1980-02-08,2303.294378470851,2158.0453776110535,1500.0,1737.7716040685598,2228.9155268295995
1980-02-11,2303.294378470851,2158.0453776110535,1500.0,1756.976982455204,2230.0901253360257
1980-02-18,2303.294378470851,2158.0453776110535,1500.0,1743.9065209356806,2230.0901253360257
1980-02-19,2313.4065624613236,2158.0453776110535,1500.0,1743.9065209356806,2233.4566070579663
1980-02-22,2313.4065624613236,2160.4816516122405,1500.0,1743.9065209356806,2233.4566070579663
1980-02-25,2313.4065624613236,2167.927693238567,1500.0,1747.5592406733815,2220.5168953829225
1980-03-03,2313.4065624613236,2167.927693238567,1500.0,1751.9321149683833,2220.5168953829225
1980-03-07,2313.4065624613236,2163.6620073429503,1500.0,1751.9321149683833,2220.5168953829225
