date,Arthur Fils,Joao Fonseca,Alex Michelsen,Jakub Mensik,Learner Tien,Juncheng Shang,Luca Van Assche,Nishesh Basavareddy,Jannik Sinner,Matteo Berrettini,Tallon Griekspoor,Botic Van De Zandschulp,Alex De Minaur,Thanasi Kokkinakis,Jan Lennard Struff,Daniel Altmaier,Taylor Fritz,Lorenzo Musetti,Ben Shelton,Francisco Cerundolo,Sebastian Baez,Denis Shapovalov,Gabriel Diallo,Carlos Alcaraz,Rafael Nadal,Alexander Zverev,Daniil Medvedev,Andrey Rublev,Casper Ruud,Jiri Lehecka,Marin Cilic,Roberto Bautista Agut,Bu Yunchaokete,Brandon Nakashima,Cameron Norrie,Hamad Medjedovic,Roman Safiullin,Tomas Martin Etcheverry,Nuno Borges,Miomir Kecmanovic,Zizou Bergs,Stan Wawrinka,Marton Fucsovics,Roberto Carballes Baena,Lorenzo Sonego,Fabian Marozsan,Quentin Halys,Dusan Lajovic,Benjamin Bonzi,Christopher Oconnell,Adrian Mannarino,Laslo Djere,Fabio Fognini,Alexander Shevchenko,Corentin Moutet,Thiago Monteiro,Alexandre Muller,Pierre Hugues Herbert,Hugo Gaston,Richard Gasquet,Lukas Klein,Pavel Kotov,Gregoire Barrere,Pedro Martinez,Mariano Navone,James Duckworth,Duje Ajdukovic,Manuel Guinard,Jesper De Jong,Luciano Darderi,Harold Mayot,Aleksandar Kovacevic,Theo Papamalamis,Titouan Droguet,Sumit Nagal,Branko Djuric,Jack Draper,Grigor Dimitrov,Holger Rune,Tommy Paul,Stefanos Tsitsipas,Hubert Hurkacz,Karen Khachanov,Ugo Humbert,Tomas Machac,Alexei Popyrin,Frances Tiafoe,Jordan Thompson,Giovanni Mpetshi Perricard,Marcos Giron,Matteo Arnaldi,Alejandro Tabilo,Arthur Rinderknech,Alexander Bublik,Nicolas Jarry,Zhizhen Zhang,Arthur Cazaux,Flavio Cobolli,Kei Nishikori,Gael Monfils,Felix Auger Aliassime,David Goffin,Alejandro Davidovich Fokina,Thiago Seyboth Wild,Dominic Stricker,Dominic Thiem,Jerome Kym,Joel Schwaerzler,Aleksandar Vukic,Dominik Koepfer,Timofey Skatov,Borna Coric,Beibit Zhukayev,Aslan Karatsev,Thiago Agustin Tirante,Otto Virtanen,Daniel Evans,Benjamin Hassan,Jacob Fearnley,Facundo Diaz Acosta,Jaume Munar,Justin Engel,Elias Ymer,Maximilian Marterer,Coleman Wong,Damir Dzumhur,Mikhail Kukushkin,Taro Daniel,Marc Andrea Huesler,Alexander Blockx,Leo Borg,Gilles Arnaud Bailly,Raphael Collignon,Alexey Vatutin,Novak Djokovic,Pablo Carreno Busta,Yoshihito Nishioka,Reilly Opelka,Rinky Hijikata,Yibing Wu,Yosuke Watanuki,Mattia Bellucci,Egor Gerasimov,Billy Harris,Terence Atmane,Yi Zhou,Zachary Svajda,Luca Nardi,Ramkumar Ramanathan,Li Tu,Shintaro Mochizuki,Yannick Hanfmann,Alibek Kachmazov,Marco Trungelliti,Mitchell Krueger,Denis Yevseyev,Federico Agustin Gomez,Yasutaka Uchiyama,Fajing Sun,Adam Walton,Chun Hsin Tseng,James Mccabe,Cristian Garin,Jozef Kovalik,Norbert Gombos,Marcelo Arevalo,Darian King,Elmer Moller,Aleksandre Bakshi,Tung Lin Wu,Demetris Azoides,Iliyan Radulov,Hady Habib,Jack Loutit,Romain Arneodo,Yanaki Milev,Ioannis Xilas,Aristotelis Thanos,August Holmgren,Thomas Yaka Kofi Setodji,Liova Ayite Ajavon,Alex Knaff,Aqeel Khan,Andres Andrade,Gonzalo Escobar,Hugo Nys,Petr Nesterov,Benjamin Balleret,Juan Carlos Fuentes Vasquez,Adria Soriano Barrera,Mirza Basic,Chris Rodesch,Rodrigo Pacheco Mendez,Alan Fernando Rubio Fierros,N Sriram Balaji,Yousaf Khalil,Yassine Dlimi,Henri Squire,Philip Henning,Jack Cheng,Siddharth Vishwakarma,Ki Lung Ng,Philip Hjorth,Marcos Lee Chan Baratau,Saba Purtseladze,Nicolas Mejia,Younes Lalami Laaroussi,Kaipo Marshall,Elliot Benchetrit,Muhammad Shoaib,Jose Rubin Statham,Alec Beckley,Davis Rolis,Kiranpal Pannu,Eero Vasa,Daniels Tens,Ajeet Rai,Cesar Cruz,Borna Gojo,Zsombor Piros,Mackenzie Mcdonald,Kamil Majchrzak,Cezar Cretu,Henrique Rocha,Soon Woo Kwon,Martyn Pawelski,Matej Dodig,Remy Bertola,Jurij Rodionov,Lukas Neumayer,Khumoun Sultanov,Ignacio Buse,Mohamed Safwat,Nicolai Budkov Kjaer,Franco Roncadelli,Daniel Cukierman,Yshai Oliel,Juan Pablo Varillas,Michael Agwi,Seong Chan Hong,Joaquin  Aguilar Cardozo ,Gabi Adrian Boitan,Maks Kasnikowski,Amr Elsayed Abdou Ahmed Mohamed,Mark Lajal,Oleksii Krutykh,Aziz Dougaz,Hugo Dellien,Min Kyu Song,Sergey Fomin,Yanki Erel,Rigele Te,Mate Valkusz,Murkel Alejandro Dellien Velasco,Vilius Gaubas,Faris Zakaryia,Gonzalo Bueno,Edas Butvilas,Conor Gannon,Oleksandr Ovcharenko,Skander Mansouri,Cem Ilkel,Kristjan Tamm,Jaime Faria,Vitaliy Sachko,Tomas Barrios Vera,Sebastian Korda,Max Purcell,Francisco Comesana,Sebastian Ofner,Christopher Eubanks,Radu Albot,Diego Schwartzman,Albert Ramos,Federico Coria,Kyrian Jacquet,Camilo Ugo Carabelli,Matthew Forbes,Eliot Spizzirri,Tristan Schoolkate,Jan Choinski,Hugo Grenier,Constant Lestienne,Omni Kumar,Strong Kirchheimer,Brandon Holt,Vasek Pospisil,Milos Raonic,Emil Ruusuvuori,Andrea Vavassori,Robin Haase,Matthew Ebden,J J Wolf,Moez Echargui,Petros Tsitsipas,Daniel Elahi Galan,Francisco Cabral,Maxime Cressy,Filip Misolic,Nicolas Moreno De Alboran,Gustavo Heide,Andres Martin,Guido Andreozzi,Luka Mikrut,Mili Poljicak,Enzo Couacaud,Vit Kopriva,Andrea Collarini,Alex Bolt,Leandro Riedi,Ugo Blanchet,Felipe Meligeni Alves,Pedro Cachin,Andrea Pellegrino,Stefano Napolitano,Rudolf Molleker,Nick Hardt,Benoit Paire,Emilio Nava,Marc Polmans,Ethan Quinn,Lucas Pouille,Lloyd Harris,Liam Broady,Paul Jubb,Alejandro Moro Canas,Arthur Fery,Henry Searle,Charles Broom,Maxime Janvier,Gijs Brouwer,Giles Hussey,Andy Murray,Oscar Otte,Tim Van Rijthoven,Matteo Martineau,Giulio Zeppieri,Valentin Vacherot,Roman Andres Burruchaga,Nikolas Sanchez Izquierdo,Sebastian Fanselow,Javier Barranco Cosano,Francesco Passaro,Matteo Gigante,Pablo Llamas Ruiz,Facundo Bagnis,Darwin Blanch,Martin Landaluce,Ivan Gakhov,Carlos Taberner,Daniel Rincon,Max Hans Rehberg,Marko Topo,Michael Mmoh,David Jorda Sanchis,Denis Kudla,Joao Sousa,Alexander Ritschard,Patrick Kypson,Abedallah Shelbayh,Martin Damm,Oliver Ojakaar,Sina Moghimi,Hamid Reza Nadaf,Bernabe Zapata Miralles,Alex Molcan,Juan Manuel Cerundolo,Ernesto Escobedo,Dino Prizmic,Steve Johnson,Tennys Sandgren,Adam Neff,Ricardas Berankis,Blaise Bicknell,Yu Hsiou Hsu,Boris Arias,Benedict Badza,Daniel Vallejo,Niki Kaliyanda Poonacha,Marius Copil,Fitriadi M Rifqi,Aisam Ul Haq Qureshi,Benjamin Lock,Wishaya Trongcharoenchaikul,Stylianos Christodoulou,Nerman Fatic,Hong Kit Jack Wong,Nicholas David Ionel,Dmitry Popko,Juan Carlos Prado Angelo,Osgar Ohoisin,Lucas Miedler,Dimitar Kuzmanov,Komlavi Loglo,Orel Kimhi,Luca Preda,Thanapet Chanta,Kwok Shun Dasson Chan,Hamza Karmoussi,Maximus Jones
1900-01-01,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
1998-04-03,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1521.6607763485983,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
1998-07-17,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1547.6413208070721,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
1998-09-25,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1547.6413208070721,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1521.6607763485983,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
